Entry	Taxonomic_lineage_PHYLUM	Taxonomic_lineage_SUPERKINGDOM	Taxonomic_lineage_CLASS	Gene_ontology_GO	Gene_ontology_biological_process	Gene_ontology_molecular_function	Gene_ontology_cellular_component	Gene_ontology_IDs	Protein_names	Protein_families	Cross_reference_eggNOG	Cross_reference_Gene3D	Cross_reference_HOGENOM	Cross_reference_OMA	Cross_reference_OrthoDB	Cross_reference_Pfam	Cross_reference_SMART	Cross_reference_SUPFAM
A0A1C3HPQ3	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPP1	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPP3	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPP4	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPN7	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPU3	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPT8	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPU0	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPN1	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPM8	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPQ1	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPP8	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPQ9	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPP0	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPR2	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPN6	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPQ2	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPR1	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPM6	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPM3	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPM2	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPL8	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
A0A1C3HPL7	Streptophyta	Eukaryota	Magnoliopsida	chloroplast [GO:0009507]; magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]; photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	photorespiration [GO:0009853]; reductive pentose-phosphate cycle [GO:0019253]	magnesium ion binding [GO:0000287]; monooxygenase activity [GO:0004497]; ribulose-bisphosphate carboxylase activity [GO:0016984]	chloroplast [GO:0009507]	GO:0000287; GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253	Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39) (Fragment)	RuBisCO large chain family, Type I subfamily	None	3.20.20.110;3.30.70.150;	None	None	None	PF00016;PF02788;	None	SSF51649;SSF54966;
